ticker,fy_end,revenue,net_income,ebit,ocf,capex,fcf,assets,equity,total_debt,cash,dividends_paid,eps
SPGI,2025-12-31,15336000000.0,4471000000.0,6478000000.0,5651000000.0,195000000.0,5456000000.0,61200000000.0,31127000000.0,13088000000.0,1745000000.0,1170000000.0,13.869441816461684
SRE,2020-12-31,10310000000.0,3764000000.0,1783000000.0,2591000000.0,4676000000.0,-2085000000.0,66623000000.0,23373000000.0,22666000000.0,960000000.0,1174000000.0,6.39
SRE,2021-12-31,11676000000.0,1318000000.0,833000000.0,3842000000.0,5015000000.0,-1173000000.0,72045000000.0,25981000000.0,24539000000.0,559000000.0,1331000000.0,2.01
SRE,2022-12-31,13722000000.0,2139000000.0,2009000000.0,1142000000.0,5357000000.0,-4215000000.0,78574000000.0,27115000000.0,27900000000.0,370000000.0,1430000000.0,3.31
SRE,2023-12-31,14848000000.0,3075000000.0,3260000000.0,6218000000.0,8397000000.0,-2179000000.0,87181000000.0,28675000000.0,30101000000.0,236000000.0,1483000000.0,4.79
SRE,2024-12-31,11818000000.0,2862000000.0,2713000000.0,4907000000.0,8215000000.0,-3308000000.0,96155000000.0,31222000000.0,33574000000.0,1565000000.0,1499000000.0,4.42
SRE,2025-12-31,12418000000.0,1837000000.0,1789000000.0,4565000000.0,10612000000.0,-6047000000.0,110878000000.0,31594000000.0,33145000000.0,29000000.0,1603000000.0,2.75
STE,2021-03-31,3107519000.0,397400000.0,548368000.0,689640000.0,239262000.0,450378000.0,6574471000.0,3880990000.0,1650540000.0,220531000.0,133837000.0,4.63
STE,2022-03-31,4223403000.0,243900000.0,477815000.0,684811000.0,287563000.0,397248000.0,11423594000.0,6532356000.0,3088356000.0,348320000.0,163169000.0,2.3899999999999997
STE,2023-03-31,4536266000.0,107000000.0,791101000.0,756947000.0,361969000.0,394978000.0,10821839000.0,6077198000.0,3078655000.0,208357000.0,183498000.0,5.57
STE,2024-03-31,5138700000.0,378200000.0,836100000.0,973300000.0,360300000.0,613000000.0,11063697000.0,6302164000.0,3206100000.0,207020000.0,200600000.0,5.54
STE,2025-03-31,5459500000.0,614600000.0,866600000.0,1148100000.0,370100000.0,778000000.0,10146800000.0,6603400000.0,2043700000.0,171700000.0,219900000.0,6.16
STE,2026-03-31,5935900000.0,782300000.0,1101800000.0,1341400000.0,369000000.0,972400000.0,10737200000.0,7183600000.0,1931700000.0,439600000.0,241800000.0,7.93
STLD,2020-12-31,9587691000.0,550822000.0,847142000.0,987032000.0,1198055000.0,-211023000.0,9265562000.0,4345164000.0,3102676000.0,1368618000.0,209248000.0,2.6
STLD,2021-12-31,18408850000.0,3214066000.0,4301105000.0,2204136000.0,1006239000.0,1197897000.0,12531234000.0,6304641000.0,3105876000.0,1243868000.0,212968000.0,15.56
STLD,2022-12-31,22260774000.0,3862674000.0,5091822000.0,4460403000.0,908902000.0,3551501000.0,14159984000.0,8130357000.0,3070575000.0,1628417000.0,237163000.0,20.92
STLD,2023-12-31,18795316000.0,2450882000.0,3151181000.0,3519928000.0,1657905000.0,1862023000.0,14908420000.0,8866666000.0,3071056000.0,1400887000.0,271317000.0,14.64
STLD,2024-12-31,17540390000.0,1537134000.0,1943037000.0,1844503000.0,1868006000.0,-23503000.0,14935233000.0,8934287000.0,3231007000.0,589464000.0,282616000.0,9.84
STLD,2025-12-31,18176581000.0,1185595000.0,1475986000.0,1449534000.0,948025000.0,501509000.0,16419780000.0,8957182000.0,4211163000.0,769878000.0,291176000.0,7.99
STT,2020-12-31,11703000000.0,2420000000.0,2899000000.0,3532000000.0,560000000.0,2972000000.0,314706000000.0,26200000000.0,14490000000.0,3467000000.0,889000000.0,6.32
STT,2021-12-31,12027000000.0,2693086657.0,3171000000.0,-6710000000.0,811000000.0,-7521000000.0,314624000000.0,27363000000.0,13603000000.0,3631000000.0,866000000.0,7.1899999999999995
STT,2022-12-31,12148000000.0,2774105680.0,3327000000.0,11954000000.0,734000000.0,11220000000.0,301450000000.0,25191000000.0,17093000000.0,3970000000.0,972000000.0,7.19
STT,2023-12-31,11945000000.0,1943630434.0,2316000000.0,690000000.0,816000000.0,-126000000.0,297258000000.0,23799000000.0,22499000000.0,4047000000.0,970000000.0,5.58
STT,2024-12-31,13000000000.0,2686875520.0,3395000000.0,-13210000000.0,926000000.0,-14136000000.0,353240000000.0,25326000000.0,33112000000.0,3145000000.0,1033000000.0,8.21
STT,2025-12-31,13944000000.0,2945159408.0,3731000000.0,11898000000.0,1055000000.0,10843000000.0,366047000000.0,27841000000.0,28964000000.0,4433000000.0,1120000000.0,9.4
STX,2021-07-02,10681000000.0,1314000000.0,1492000000.0,1626000000.0,498000000.0,1128000000.0,8675000000.0,631000000.0,5139000000.0,1209000000.0,649000000.0,5.36
STX,2022-07-01,11661000000.0,1649000000.0,1955000000.0,1657000000.0,381000000.0,1276000000.0,8944000000.0,109000000.0,5646000000.0,615000000.0,610000000.0,7.359999999999999
STX,2023-06-30,7384000000.0,-529000000.0,-342000000.0,942000000.0,316000000.0,626000000.0,7556000000.0,-1199000000.0,5451000000.0,786000000.0,582000000.0,-2.56
STX,2024-06-28,6551000000.0,335000000.0,452000000.0,918000000.0,254000000.0,664000000.0,7739000000.0,-1491000000.0,5674000000.0,1358000000.0,585000000.0,1.58
STX,2025-06-27,9097000000.0,1469000000.0,1890000000.0,1083000000.0,265000000.0,818000000.0,8023000000.0,-453000000.0,4995000000.0,891000000.0,600000000.0,6.77
STX,2026-07-03,12195000000.0,3184000000.0,4094000000.0,3674000000.0,569000000.0,3105000000.0,9972000000.0,2167000000.0,3565000000.0,1704000000.0,634000000.0,13.9
STZ,2021-02-28,8614900000.0,1998000000.0,2791100000.0,2806500000.0,864600000.0,1941900000.0,27104800000.0,13598900000.0,10442300000.0,460600000.0,575000000.0,11.697593873439658
STZ,2022-02-28,8820700000.0,-40400000.0,2331700000.0,2705400000.0,1026800000.0,1678600000.0,25855800000.0,11731900000.0,10093500000.0,199400000.0,573000000.0,-0.2365279241676486
STZ,2023-02-28,9452600000.0,-71000000.0,2842900000.0,2756900000.0,1035400000.0,1721500000.0,24662300000.0,8413600000.0,11296000000.0,133500000.0,587700000.0,-0.4156802627698777
STZ,2024-02-29,9961800000.0,1727400000.0,3169700000.0,2780000000.0,1269100000.0,1510900000.0,25691700000.0,9743100000.0,11637900000.0,152400000.0,653800000.0,10.113325153643476
STZ,2025-02-28,10208700000.0,-81400000.0,354900000.0,3152200000.0,1214100000.0,1938100000.0,21652300000.0,6882000000.0,10691000000.0,68100000.0,731800000.0,-0.47656863928828264
STZ,2026-02-28,9139000000.0,1686700000.0,2721400000.0,2669000000.0,875000000.0,1794000000.0,21900500000.0,8082400000.0,10296500000.0,102400000.0,715700000.0,9.875040833999334
SW,2022-12-31,13509000000.0,1034000000.0,1558000000.0,1433000000.0,930000000.0,503000000.0,,107.0,,841000000.0,349000000.0,
SW,2023-12-31,12093000000.0,825000000.0,1372000000.0,1559000000.0,929000000.0,630000000.0,14051000000.0,6158000000.0,3747000000.0,1000000000.0,391000000.0,
SW,2024-12-31,21109000000.0,319000000.0,1007000000.0,1483000000.0,1466000000.0,17000000.0,43759000000.0,17360000000.0,13595000000.0,855000000.0,650000000.0,0.8200000000000001
SW,2025-12-31,31179000000.0,699000000.0,1719000000.0,3392000000.0,2192000000.0,1200000000.0,45157000000.0,18327000000.0,13773000000.0,892000000.0,900000000.0,1.33
SWK,2021-01-02,12750000000.0,1233800000.0,2176000000.0,2022100000.0,348100000.0,1674000000.0,23566300000.0,11059600000.0,4245400000.0,1241900000.0,431800000.0,7.45
SWK,2022-01-01,15281300000.0,1689200000.0,1586900000.0,663100000.0,519100000.0,144000000.0,28180000000.0,11590500000.0,4354900000.0,142100000.0,474800000.0,10.16
SWK,2022-12-31,16947400000.0,1062500000.0,37900000.0,-1459500000.0,530400000.0,-1989900000.0,24963300000.0,9712100000.0,5354100000.0,395600000.0,465800000.0,6.79
SWK,2023-12-30,15781100000.0,-310500000.0,-375700000.0,1191300000.0,338700000.0,852600000.0,23663800000.0,9056100000.0,6102100000.0,449400000.0,482600000.0,-2.07
SWK,2024-12-28,15365700000.0,294300000.0,241100000.0,1106900000.0,353900000.0,753000000.0,21848900000.0,8719900000.0,6103000000.0,290500000.0,491200000.0,1.95
SWK,2026-01-03,15130400000.0,401900000.0,417900000.0,971200000.0,283300000.0,687900000.0,21243700000.0,9054600000.0,5258100000.0,280100000.0,500600000.0,2.65
SWKS,2020-10-02,3355700000.0,814800000.0,891800000.0,1204500000.0,389400000.0,815100000.0,5106700000.0,4164200000.0,0.0,566700000.0,307000000.0,4.79
SWKS,2021-10-01,5109100000.0,1498300000.0,1612700000.0,1772000000.0,637800000.0,1134200000.0,8590700000.0,5297100000.0,2235600000.0,882900000.0,340600000.0,8.97
SWKS,2022-09-30,5485500000.0,1275200000.0,1527000000.0,1424600000.0,489400000.0,935200000.0,8873800000.0,5469000000.0,2189100000.0,566000000.0,373100000.0,7.81
SWKS,2023-09-29,4772400000.0,982800000.0,1125000000.0,1856400000.0,210300000.0,1646100000.0,8426700000.0,6082700000.0,1292300000.0,718800000.0,405200000.0,6.130000000000001
SWKS,2024-09-27,4178000000.0,596000000.0,637400000.0,1824700000.0,157000000.0,1667700000.0,8283300000.0,6336700000.0,994300000.0,1368600000.0,439100000.0,3.6899999999999995
SWKS,2025-10-03,4086900000.0,477100000.0,500000000.0,1300800000.0,195000000.0,1105800000.0,7917000000.0,5757100000.0,995800000.0,1161300000.0,432600000.0,3.08
SYF,2020-12-31,1385000000.0,1385000000.0,1797000000.0,7487000000.0,,,95948000000.0,12701000000.0,15775000000.0,11524000000.0,520000000.0,2.27
SYF,2021-12-31,4221000000.0,4221000000.0,5503000000.0,7099000000.0,,,95748000000.0,13655000000.0,14507000000.0,8337000000.0,500000000.0,7.34
SYF,2022-12-31,3016000000.0,3016000000.0,3962000000.0,6694000000.0,,,104564000000.0,12873000000.0,14191000000.0,10294000000.0,434000000.0,6.15
SYF,2023-12-31,2238000000.0,2238000000.0,2904000000.0,8593000000.0,,,117479000000.0,13903000000.0,15982000000.0,14259000000.0,406000000.0,5.19
SYF,2024-12-31,3499000000.0,3499000000.0,4553000000.0,9848000000.0,,,119463000000.0,16580000000.0,15462000000.0,14711000000.0,398000000.0,8.55
SYF,2025-12-31,3552000000.0,3552000000.0,4621000000.0,9851000000.0,,,119095000000.0,16766000000.0,15182000000.0,14973000000.0,427000000.0,9.28
SYK,2020-12-31,14351000000.0,1599000000.0,2223000000.0,3277000000.0,487000000.0,2790000000.0,34330000000.0,13084000000.0,13991000000.0,2943000000.0,863000000.0,4.2
SYK,2021-12-31,17108000000.0,1994000000.0,2584000000.0,3263000000.0,525000000.0,2738000000.0,34631000000.0,14877000000.0,12479000000.0,2944000000.0,950000000.0,5.21
SYK,2022-12-31,18449000000.0,2358000000.0,2841000000.0,2624000000.0,588000000.0,2036000000.0,36884000000.0,16616000000.0,13048000000.0,1844000000.0,1051000000.0,6.17
SYK,2023-12-31,20498000000.0,3165000000.0,3888000000.0,3711000000.0,575000000.0,3136000000.0,39912000000.0,18593000000.0,12995000000.0,2971000000.0,1139000000.0,8.25
SYK,2024-12-31,22595000000.0,2993000000.0,3689000000.0,4242000000.0,755000000.0,3487000000.0,42971000000.0,20634000000.0,13597000000.0,3652000000.0,1219000000.0,7.76
SYK,2025-12-31,25116000000.0,3246000000.0,4889000000.0,5044000000.0,761000000.0,4283000000.0,47844000000.0,22420000000.0,15859000000.0,4011000000.0,1284000000.0,8.4
SYY,2021-07-03,51297843000.0,524209000.0,1447188000.0,1903842000.0,470676000.0,1433166000.0,21413539000.0,1553000000.0,11074325000.0,3007123000.0,917564000.0,1.01
SYY,2022-07-02,68636000000.0,1359000000.0,2346000000.0,1791000000.0,633000000.0,1158000000.0,22086000000.0,1382000000.0,10106052000.0,867000000.0,959000000.0,2.64
SYY,2023-07-01,76325000000.0,1770000000.0,3039000000.0,2868000000.0,793000000.0,2075000000.0,22821000000.0,2009000000.0,10386000000.0,745000000.0,996000000.0,3.4699999999999998
SYY,2024-06-29,78844000000.0,1955000000.0,3202000000.0,2989000000.0,832000000.0,2157000000.0,24917000000.0,1860000000.0,11567000000.0,696000000.0,1008000000.0,3.8899999999999997
SYY,2025-06-28,81370000000.0,1828000000.0,3088000000.0,2510000000.0,906000000.0,1604000000.0,26774000000.0,1830000000.0,12425000000.0,1071000000.0,1000000000.0,3.73
SYY,2026-06-27,84553000000.0,1757000000.0,3095000000.0,2638000000.0,700000000.0,1938000000.0,28397000000.0,2666000000.0,12387000000.0,1786000000.0,1037000000.0,3.66
T,2020-12-31,143050000000.0,-5176000000.0,8372000000.0,43130000000.0,14690000000.0,28440000000.0,525761000000.0,179240000000.0,157245000000.0,7924000000.0,14956000000.0,-0.75
T,2021-12-31,134038000000.0,20081000000.0,25897000000.0,41957000000.0,15545000000.0,26412000000.0,551622000000.0,183855000000.0,175631000000.0,19223000000.0,15068000000.0,2.7
T,2022-12-31,120741000000.0,-8524000000.0,-4587000000.0,35812000000.0,19626000000.0,16186000000.0,402853000000.0,106457000000.0,135890000000.0,3701000000.0,9859000000.0,-1.19
T,2023-12-31,122428000000.0,14400000000.0,23461000000.0,38314000000.0,17853000000.0,20461000000.0,407060000000.0,117442000000.0,137331000000.0,6722000000.0,8136000000.0,1.96
T,2024-12-31,122336000000.0,10948000000.0,19049000000.0,38771000000.0,20263000000.0,18508000000.0,394795000000.0,118245000000.0,123532000000.0,3298000000.0,8208000000.0,1.49
T,2025-12-31,125648000000.0,21953000000.0,24162000000.0,40284000000.0,20842000000.0,19442000000.0,420198000000.0,126491000000.0,136100000000.0,18234000000.0,8180000000.0,3.04
TAP,2020-12-31,11723800000.0,-949000000.0,-408900000.0,1695700000.0,574800000.0,1120900000.0,27331100000.0,12365000000.0,8228300000.0,770100000.0,125300000.0,-4.38
TAP,2021-12-31,12449900000.0,1005700000.0,1454400000.0,1573500000.0,522600000.0,1050900000.0,27619000000.0,13417100000.0,7162100000.0,637400000.0,147800000.0,4.62
TAP,2022-12-31,12807500000.0,-175300000.0,157500000.0,1502000000.0,661400000.0,840600000.0,25868300000.0,12689700000.0,6562300000.0,600000000.0,329300000.0,-0.8099999999999998
TAP,2023-12-31,13884600000.0,948900000.0,1438200000.0,2079000000.0,671500000.0,1407500000.0,26375100000.0,13196000000.0,6223900000.0,868900000.0,354700000.0,4.37
TAP,2024-12-31,13734300000.0,1122400000.0,1753200000.0,1910300000.0,674100000.0,1236200000.0,26064300000.0,13092400000.0,6146100000.0,969300000.0,369200000.0,5.35
TAP,2025-12-31,13040300000.0,-2139600000.0,-2336900000.0,1784400000.0,716600000.0,1067800000.0,22738400000.0,10230300000.0,6299500000.0,896500000.0,376300000.0,-10.75
TDG,2020-09-30,5103000000.0,699000000.0,1751000000.0,1213000000.0,105000000.0,1108000000.0,18395000000.0,-3972000000.0,19660000000.0,4717000000.0,1928000000.0,8.96
TDG,2021-09-30,4798000000.0,680000000.0,1691000000.0,913000000.0,105000000.0,808000000.0,19315000000.0,-2916000000.0,19649000000.0,4787000000.0,73000000.0,10.41
TDG,2022-09-30,5429000000.0,866000000.0,2215000000.0,948000000.0,119000000.0,829000000.0,18107000000.0,-3773000000.0,19445000000.0,3001000000.0,1091000000.0,13.4
TDG,2023-09-30,6585000000.0,1298000000.0,2923000000.0,1375000000.0,139000000.0,1236000000.0,19970000000.0,-1984000000.0,19401000000.0,3472000000.0,38000000.0,22.03
TDG,2024-09-30,7940000000.0,1714000000.0,3531000000.0,2045000000.0,165000000.0,1880000000.0,25586000000.0,-6290000000.0,24394000000.0,6261000000.0,2038000000.0,25.62
TDG,2025-09-30,8831000000.0,2074000000.0,4165000000.0,2038000000.0,222000000.0,1816000000.0,22909000000.0,-9686000000.0,29291000000.0,2808000000.0,159000000.0,32.08
TDY,2021-01-03,3086200000.0,401900000.0,480100000.0,618900000.0,71400000.0,547500000.0,5084800000.0,3228600000.0,778500000.0,673100000.0,,10.61
TDY,2022-01-02,4614300000.0,445300000.0,624300000.0,824600000.0,101600000.0,723000000.0,14430300000.0,7622000000.0,4099400000.0,474700000.0,,10.05
TDY,2023-01-01,5458600000.0,788600000.0,972000000.0,486800000.0,92600000.0,394200000.0,14354000000.0,8169200000.0,3920600000.0,638100000.0,,16.53
TDY,2023-12-31,5635500000.0,885700000.0,1034400000.0,836100000.0,114900000.0,721200000.0,14527900000.0,9221200000.0,3244900000.0,648300000.0,,18.49
TDY,2024-12-29,5670000000.0,819200000.0,989100000.0,1191900000.0,83700000.0,1108200000.0,14200500000.0,9549400000.0,2649000000.0,649800000.0,,17.21
TDY,2025-12-28,6115400000.0,894800000.0,1149800000.0,1191300000.0,117300000.0,1074000000.0,15285300000.0,10513900000.0,2475400000.0,352400000.0,,18.88
TECH,2021-06-30,931032000.0,140410000.0,237296000.0,352164000.0,44301000.0,307863000.0,2262957000.0,1562971000.0,341327000.0,199091000.0,49622000.0,0.87
TECH,2022-06-30,1105599000.0,272051000.0,296590000.0,325272000.0,44908000.0,280364000.0,2294805000.0,1701770000.0,255910000.0,172567000.0,50185000.0,1.66
TECH,2023-06-30,1136702000.0,285263000.0,298944000.0,254393000.0,38244000.0,216149000.0,2638692000.0,1966516000.0,350000000.0,180571000.0,50285000.0,1.76
TECH,2024-06-30,1159060000.0,168105000.0,206686000.0,298981000.0,62877000.0,236104000.0,2703867000.0,2068850000.0,638000000.0,151791000.0,50419000.0,1.05
TECH,2025-06-30,1219635000.0,73400000.0,102255000.0,287556000.0,31006000.0,256550000.0,2557868000.0,1918808000.0,692000000.0,162186000.0,50391000.0,0.45999999999999996
TECH,2026-06-30,1215039000.0,181840000.0,251890000.0,292073000.0,28850000.0,263223000.0,2586726000.0,2108221000.0,200000000.0,264712000.0,49916000.0,1.16
TEL,2020-09-25,12172000000.0,-241000000.0,537000000.0,1992000000.0,560000000.0,1432000000.0,19242000000.0,9383000000.0,4146000000.0,945000000.0,625000000.0,-0.7200000000000002
TEL,2021-09-24,14923000000.0,2261000000.0,2434000000.0,2676000000.0,690000000.0,1986000000.0,21462000000.0,10634000000.0,4092000000.0,1203000000.0,647000000.0,6.79
TEL,2022-09-30,16281000000.0,2428000000.0,2756000000.0,2468000000.0,768000000.0,1700000000.0,20782000000.0,10802000000.0,4206000000.0,1088000000.0,685000000.0,7.47
TEL,2023-09-29,16034000000.0,1910000000.0,2304000000.0,3132000000.0,732000000.0,2400000000.0,21712000000.0,11551000000.0,4211000000.0,1661000000.0,725000000.0,6.030000000000001
TEL,2024-09-27,15845000000.0,3193000000.0,2796000000.0,3477000000.0,680000000.0,2797000000.0,22854000000.0,12355000000.0,4203000000.0,1319000000.0,760000000.0,10.33
TEL,2025-09-26,17262000000.0,1842000000.0,3211000000.0,4139000000.0,936000000.0,3203000000.0,25081000000.0,12585000000.0,5694000000.0,1255000000.0,803000000.0,6.16
TER,2020-12-31,3121469000.0,784147000.0,928407000.0,868935000.0,184977000.0,683958000.0,3652346000.0,2207018000.0,410111000.0,914121000.0,66482000.0,4.28
TER,2021-12-31,3702881000.0,1014589000.0,1200720000.0,1098366000.0,132472000.0,965894000.0,3809425000.0,2562444000.0,108426000.0,1122199000.0,65977000.0,5.53
TER,2022-12-31,3155045000.0,715501000.0,831939000.0,577923000.0,163249000.0,414674000.0,3501252000.0,2451294000.0,50115000.0,854773000.0,69711000.0,4.22
TER,2023-12-31,2676298000.0,448752000.0,501068000.0,585231000.0,159642000.0,425589000.0,3486824000.0,2525897000.0,0.0,757571000.0,67878000.0,2.7300000000000004
TER,2024-12-31,2819880000.0,542372000.0,593788000.0,672176000.0,198095000.0,474081000.0,3708714000.0,2819294000.0,,553354000.0,76423000.0,3.3200000000000003
TER,2025-12-31,3190024000.0,554047000.0,650051000.0,674415000.0,224009000.0,450406000.0,4183599000.0,2795752000.0,200000000.0,293751000.0,76313000.0,3.47
TFC,2020-12-31,4184000000.0,4184000000.0,5473000000.0,7437000000.0,815000000.0,6622000000.0,509228000000.0,70912000000.0,45689000000.0,18868000000.0,2424000000.0,3.08
TFC,2021-12-31,6033000000.0,6033000000.0,7381000000.0,7892000000.0,442000000.0,7450000000.0,541241000000.0,69271000000.0,41205000000.0,20295000000.0,2485000000.0,4.47
TFC,2022-12-31,5927000000.0,5927000000.0,7029000000.0,11081000000.0,564000000.0,10517000000.0,555255000000.0,60537000000.0,66625000000.0,21421000000.0,2656000000.0,4.43
TFC,2023-12-31,-1452000000.0,-1452000000.0,-765000000.0,8631000000.0,,,535349000000.0,59253000000.0,63746000000.0,30644000000.0,2770000000.0,-1.0900000000000003
TFC,2024-12-31,4469000000.0,4469000000.0,-601000000.0,2164000000.0,,,531176000000.0,63679000000.0,64161000000.0,39768000000.0,2770000000.0,3.36
TFC,2025-12-31,4974000000.0,4974000000.0,6349000000.0,5739000000.0,,,547538000000.0,65189000000.0,69802000000.0,36377000000.0,2672000000.0,3.82
TGT,2021-01-30,93561000000.0,4368000000.0,6539000000.0,10525000000.0,2649000000.0,7876000000.0,51248000000.0,14440000000.0,11624000000.0,8511000000.0,1343000000.0,8.64
TGT,2022-01-29,106005000000.0,6946000000.0,8946000000.0,8625000000.0,3544000000.0,5081000000.0,53811000000.0,12827000000.0,13657000000.0,5911000000.0,1548000000.0,14.1
TGT,2023-01-28,109120000000.0,2780000000.0,3848000000.0,4018000000.0,5528000000.0,-1510000000.0,53335000000.0,11232000000.0,16138000000.0,2229000000.0,1836000000.0,5.98
TGT,2024-02-03,107412000000.0,4138000000.0,5707000000.0,8621000000.0,4806000000.0,3815000000.0,55356000000.0,13432000000.0,15041000000.0,3805000000.0,2011000000.0,8.94
TGT,2025-02-01,106566000000.0,4091000000.0,5566000000.0,7367000000.0,2891000000.0,4476000000.0,57769000000.0,14666000000.0,14440000000.0,4762000000.0,2046000000.0,8.86
TGT,2026-01-31,104780000000.0,3705000000.0,5117000000.0,6562000000.0,3727000000.0,2835000000.0,59490000000.0,16165000000.0,14457000000.0,5488000000.0,2053000000.0,8.13
TJX,2021-01-30,32137000000.0,90000000.0,89000000.0,4562000000.0,568000000.0,3994000000.0,30814000000.0,5833000000.0,6082605000.0,10469570000.0,278000000.0,0.06
TJX,2022-01-29,48550000000.0,3282815000.0,4398000000.0,3057000000.0,1045000000.0,2012000000.0,28461000000.0,6003000000.0,3355000000.0,6227000000.0,1252000000.0,2.7
TJX,2023-01-28,49936000000.0,3498349000.0,4636000000.0,4084000000.0,1457000000.0,2627000000.0,28349000000.0,6364000000.0,3359000000.0,5477000000.0,1339000000.0,2.97
TJX,2024-02-03,54217000000.0,4474000000.0,5967000000.0,6057000000.0,1722000000.0,4335000000.0,29747000000.0,7302000000.0,2862000000.0,5600000000.0,1484000000.0,3.86
TJX,2025-02-01,56360000000.0,4863688000.0,6483000000.0,6116000000.0,1918000000.0,4198000000.0,31749000000.0,8393000000.0,2866000000.0,5335000000.0,1648000000.0,4.26
TJX,2026-01-31,60372000000.0,5493706000.0,7299000000.0,6874000000.0,1957000000.0,4917000000.0,35767000000.0,10190000000.0,2869000000.0,6230000000.0,1842000000.0,4.87
TKO,2021-12-31,1031944000.0,273625000.0,391137000.0,441235000.0,,,,2513132000.0,,1031895000.0,,
TKO,2022-12-31,2674032000.0,0.0,532854000.0,394760000.0,,,5858675000.0,1955905000.0,2761944000.0,304936000.0,,
TKO,2023-12-31,3224796000.0,175722864.0,375780000.0,266159000.0,,,15391093000.0,4108980000.0,2739471000.0,360679000.0,,
TKO,2024-12-31,4884241000.0,6377088.0,30946000.0,586084000.0,,,15111782000.0,4091023000.0,2762282000.0,619787000.0,,0.020000000000000018
TKO,2025-12-31,4735151000.0,546289539.0,835015000.0,1285725000.0,,,15495821000.0,3737381000.0,3762124000.0,831100000.0,185155000.0,2.25
TMO,2020-12-31,32218000000.0,6375000000.0,7794000000.0,8289000000.0,1474000000.0,6815000000.0,69052000000.0,34507000000.0,21735000000.0,10325000000.0,337000000.0,15.96
TMO,2021-12-31,39211000000.0,7728000000.0,10028000000.0,9312000000.0,2523000000.0,6789000000.0,95123000000.0,40793000000.0,34870000000.0,4477000000.0,395000000.0,19.46
TMO,2022-12-31,44915000000.0,6960000000.0,8393000000.0,9154000000.0,2243000000.0,6911000000.0,97154000000.0,43978000000.0,34488000000.0,8524000000.0,455000000.0,17.63
TMO,2023-12-31,42857000000.0,5955000000.0,6859000000.0,8406000000.0,1479000000.0,6927000000.0,98726000000.0,46735000000.0,34917000000.0,8077000000.0,523000000.0,15.45
TMO,2024-12-31,42879000000.0,6338000000.0,7337000000.0,8667000000.0,1400000000.0,7267000000.0,97321000000.0,49584000000.0,31275000000.0,4009000000.0,583000000.0,16.53
TMO,2025-12-31,44556000000.0,6721000000.0,7746000000.0,7818000000.0,1525000000.0,6293000000.0,110343000000.0,53407000000.0,39385000000.0,9852000000.0,636000000.0,17.74
TMUS,2020-12-31,68397000000.0,3064000000.0,6636000000.0,8640000000.0,11034000000.0,-2394000000.0,200162000000.0,65344000000.0,66409000000.0,10385000000.0,,2.79
TMUS,2021-12-31,80118000000.0,3024000000.0,6892000000.0,13917000000.0,12326000000.0,1591000000.0,206563000000.0,69102000000.0,70454000000.0,6631000000.0,0.0,2.41
TMUS,2022-12-31,79571000000.0,2590000000.0,6543000000.0,16781000000.0,13970000000.0,2811000000.0,211338000000.0,69656000000.0,71960000000.0,4507000000.0,0.0,2.06
TMUS,2023-12-31,78558000000.0,8317000000.0,14266000000.0,18559000000.0,9801000000.0,8758000000.0,207682000000.0,64715000000.0,75018000000.0,5135000000.0,747000000.0,6.93
TMUS,2024-12-31,81400000000.0,11339000000.0,18010000000.0,22293000000.0,8840000000.0,13453000000.0,208035000000.0,61741000000.0,78265000000.0,5409000000.0,3300000000.0,9.66
TMUS,2025-12-31,88309000000.0,10992000000.0,18279000000.0,27950000000.0,9955000000.0,17995000000.0,219237000000.0,59203000000.0,86282000000.0,5598000000.0,4121000000.0,9.72
TPL,2020-12-31,302564000.0,176049000.0,217261000.0,207037000.0,5086000.0,201951000.0,571635000.0,485184000.0,,281046000.0,201660000.0,2.522222222222222
TPL,2021-12-31,450958000.0,269980000.0,362393000.0,265163000.0,16415000.0,248748000.0,764064000.0,651711000.0,,428242000.0,85264000.0,3.8699999999999997
TPL,2022-12-31,667422000.0,446362000.0,562307000.0,447149000.0,18967000.0,428182000.0,877427000.0,772887000.0,,510834000.0,247281000.0,6.420000000000001
TPL,2023-12-31,631595000.0,405645000.0,486053000.0,418288000.0,,,1156398000.0,1043196000.0,,725169000.0,99972000.0,5.86
TPL,2024-12-31,705823000.0,453960000.0,539138000.0,490672000.0,,,1248020000.0,1132465000.0,0.0,369835000.0,347309000.0,6.57
TPL,2025-12-31,798190000.0,481376000.0,592161000.0,545910000.0,,,1623278000.0,1458907000.0,0.0,144809000.0,147798000.0,6.97
TPR,2021-07-03,5746300000.0,834200000.0,968000000.0,1323700000.0,116000000.0,1207700000.0,8382400000.0,3259300000.0,1600000000.0,2007700000.0,0.0,2.95
TPR,2022-07-02,6684500000.0,856300000.0,1175800000.0,853200000.0,93900000.0,759300000.0,7265300000.0,2285500000.0,1700000000.0,789800000.0,264400000.0,3.17
TPR,2023-07-01,6660900000.0,936000000.0,1172400000.0,975200000.0,184200000.0,791000000.0,7116800000.0,2277800000.0,1668800000.0,726100000.0,283300000.0,3.88
TPR,2024-06-29,6671200000.0,816000000.0,1140100000.0,1255600000.0,108900000.0,1146700000.0,13396300000.0,2896900000.0,7306800000.0,6142000000.0,321400000.0,3.5
TPR,2025-06-28,7010700000.0,183200000.0,415000000.0,1216600000.0,122700000.0,1093900000.0,6580500000.0,857800000.0,2413300000.0,1100000000.0,299300000.0,0.8199999999999996
